
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;RGpq8OiQBYo;Karaokê 12 Horas (Doze Horas) - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=RGpq8OiQBYo;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;o1EElSFMPu8;Karaokê Lençol Xadrez - Jonas Esticado;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=o1EElSFMPu8;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;8LQ2quIreNM;Karaokê Desculpa - Avine Vinny;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=8LQ2quIreNM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;656-3raojdY;Karaokê Forma Discreta - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=656-3raojdY;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;73wGG-lYjNk;Karaokê Nunca Vai Ser Eu - Saia Rodada;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=73wGG-lYjNk;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;6oAfQu5pbPw;Karaokê Propaganda - Jonas Esticado;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=6oAfQu5pbPw;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;HWCAQyBwWaA;Karaokê Coração Calejado - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=HWCAQyBwWaA;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;ySZ129vJdOs;Karaokê Linguinha - Zé Cantor;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=ySZ129vJdOs;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;MpEwztLeqDw;Karaokê Desculpa - Devinho Novaes;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=MpEwztLeqDw;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;Erq1XPH-Sto;Karaokê Jogo do Amor - Jonas Esticado;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=Erq1XPH-Sto;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;WR7db-nwF6s;Karaokê É Bom Demais Junior - Gabriel Diniz;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=WR7db-nwF6s;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;TbY5WKTdJOQ;Karaokê Coração Blindado - Devinho Novaes Part. Marília Mendonça;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=TbY5WKTdJOQ;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;uYZQ4csp3aU;Karaokê Nota Dez (Nota 10) - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=uYZQ4csp3aU;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;TVrl1kV-LUo;Karaokê Filho do Mato - Saia Rodada;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=TVrl1kV-LUo;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;lZaIrYNUyLA;Karaokê De Trás Pra Frente - Jonas Esticado;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=lZaIrYNUyLA;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;k5DZgiLBDPA;Karaokê Quero Sentir de Novo - Saia Rodada Part. Breno e Caio César;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=k5DZgiLBDPA;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;rHlvP7KPStQ;Karaokê Cornetinha - Wesley Safadão;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=rHlvP7KPStQ;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;TN6urQ1plnQ;Karaokê Nosso Caso Estourou - Jonas Esticado;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=TN6urQ1plnQ;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;24bhDdLDbYk;Karaokê Largado às Traças - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=24bhDdLDbYk;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;hQZHRs2HlW8;Karaokê Anti-Amor - Wesley Safadão;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=hQZHRs2HlW8;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;LUIMOVQRspw;Karaokê Praia de Jacumã - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=LUIMOVQRspw;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;C5y8KLt90AE;Karaokê DNA do Interior - Wesley Safadão;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=C5y8KLt90AE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;rIScnTUPo_s;Karaokê Me Faça o Favor - Solange Almeida;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=rIScnTUPo_s;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;nLwu1RPdpg0;Karaokê Fuleragem - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=nLwu1RPdpg0;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;bUIih1Df9KY;Karaokê Jogo do Amor - MC Bruninho;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=bUIih1Df9KY;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;qYtM7xUizg0;Karaokê Novinha Pode Pá - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=qYtM7xUizg0;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;hib6s0Zn3ug;Karaokê Amor Falso - Aldair Playboy;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=hib6s0Zn3ug;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;hHRIAeBKL0I;Karaokê Só Quer Vrau - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=hHRIAeBKL0I;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;1kiotoPIpc8;Karaokê Mexeu Comigo - Márcia Fellipe Part. Priscila Senna;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=1kiotoPIpc8;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;74z7am-JYNE;Karaokê Psiquiatra do Bumbum - Wesley Safadão &amp; Léo Santana;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=74z7am-JYNE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;TrUAHPeKL9k;Karaokê Apelido Carinhoso - Xand Avião;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=TrUAHPeKL9k;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;CsMAR4Ilduc;Karaokê Envolvimento - Wesley Safadão;CDIQAA;youtube-dl.exe https://www.youtube.com/watch?v=CsMAR4Ilduc;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;loGSy0eVzEQ;Karaokê Como A Culpa É Minha? (Oi Nego) - Devinho Novaes;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=loGSy0eVzEQ;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;pWXC_nBMxQU;Karaokê Eu Não Tô Dizendo Tchau - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=pWXC_nBMxQU;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;96qQB1J3Q-A;Karaokê Contrário - Jonas Esticado;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=96qQB1J3Q-A;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;Y75lhBbqWhM;Karaokê Amar, Amei - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=Y75lhBbqWhM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;hQRi4HkaFU8;Karaokê LS É Brabo - Léo Santana;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=hQRi4HkaFU8;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;Qt0LehPGG8s;Karaokê Faz o X - Aviões;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=Qt0LehPGG8s;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;Kz_ulpR_CGU;Karaokê Toque do Paredão - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=Kz_ulpR_CGU;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;hpsoN4mIouc;Karaokê Bumbum Bate - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=hpsoN4mIouc;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;G4tD2t0edhQ;Karaokê Fecha a Conta - Aviões;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=G4tD2t0edhQ;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;S_mX1ShKtIA;Karaokê Manda Boi - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=S_mX1ShKtIA;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;mykZ2INjY9Y;Karaokê Saudade Pendente - Ciel Rodrigues;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=mykZ2INjY9Y;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;0jywnK0A66A;Karaokê Faz As Pazes Comigo - Aviões;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=0jywnK0A66A;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;Nn79OpTFGqc;Karaokê Namorar Pra Quê? - Gabriel Diniz;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=Nn79OpTFGqc;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;BRrDdnNsNNE;Karaokê Pago Dobrado - Ciel Rodrigues;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=BRrDdnNsNNE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;QLAByyUHAIA;Karaokê Só Dá Tu - Solange Almeida;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=QLAByyUHAIA;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;z1uhA20E5fk;Karaokê Solo Seduzente - Léo Santana;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=z1uhA20E5fk;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;PxRXe59wyNE;Karaokê Agora Vai Sentar - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=PxRXe59wyNE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;T68ZuCwiWtI;Karaokê Acabou, Acabou - Gabriel Diniz Part. Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=T68ZuCwiWtI;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;v1KiLZI2LSA;Karaokê Bumbum do Mal - Márcia Fellipe;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=v1KiLZI2LSA;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;ol94qSo2N4k;Karaokê Doutorzinho - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=ol94qSo2N4k;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;RJhSSzzgyd4;Karaokê Popa da Bunda - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=RJhSSzzgyd4;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;rJ6jaPS5A7U;Karaokê Nessas Horas - Pedrinho Pegação;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=rJ6jaPS5A7U;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;WEQ621BU8aY;Karaokê Fazer Falta - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=WEQ621BU8aY;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;kxPS9-UBV-I;Karaokê Coração de Osso - Daniel Diau Part. Pablo;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=kxPS9-UBV-I;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;lP4Z1vFTkSk;Karaokê Se Esconder Ela Não Acha - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=lP4Z1vFTkSk;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;b5B4YRx9zm0;Karaokê Teu Pai Sabe Que Tu Brinca? - Pedrinho Pegação;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=b5B4YRx9zm0;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;jEgtBo9NeOg;Karaokê Namoro Conturbado - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=jEgtBo9NeOg;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;LZMYMx3L6Wk;Karaokê Hoje Eu Não Vou Trabalhar - Saia Rodada Part. Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=LZMYMx3L6Wk;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;bg_JWoIU2FQ;Karaokê Desconta a Raiva Com Vontade - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=bg_JWoIU2FQ;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;8rYwwYjQHcM;Karaokê Quase - Matheus Fernandes;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=8rYwwYjQHcM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;MN-y8VDxK_k;Karaokê Eu Vou Beber - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=MN-y8VDxK_k;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;YTUV_gm2Sq4;Karaokê Parceira é Parceira - Samyra Show;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=YTUV_gm2Sq4;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;naIQkj_cE1c;Karaokê Saudade do Caramba - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=naIQkj_cE1c;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;4qXoaDUB878;Karaokê Quatro Sorrisos - Márcia Fellipe;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=4qXoaDUB878;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;j1kGOzX_ukM;Karaokê Dez Dias - Tayrone;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=j1kGOzX_ukM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;nP77bBTHCnU;Karaokê 70 Beijos (Setenta Beijos) - Jonas Esticado e Thales Lessa;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=nP77bBTHCnU;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;WDtkPe5jUps;Karaokê Corpo Sensual - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=WDtkPe5jUps;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;OA5VuiLTEMM;Karaokê Só Dá Tu - Banda A Favorita;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=OA5VuiLTEMM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;Uvojq20PjwI;Karaokê Batom na Camisa - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=Uvojq20PjwI;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;dSWTTZ6wCdw;Karaokê Você Não Vale Nada - Avine Vinny;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=dSWTTZ6wCdw;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;UkonoHdiGLI;Karaokê Princesinha da favela - Banda A Loba;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=UkonoHdiGLI;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;qmPRJiEfml8;Karaokê Sarra Bumbum - Felipão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=qmPRJiEfml8;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;J7aAGHIDbmo;Karaokê Eu Era - Avine Vinny;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=J7aAGHIDbmo;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;sAZgyJXBl-c;Karaokê Whisky, Cigarro e Violão - Avine Vinny;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=sAZgyJXBl-c;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;wiyMpIe-VqM;Karaokê Eu Pego Ela e Tu Pega a Amiga Dela - Xand Avião;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=wiyMpIe-VqM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;OEz-EN3NHo8;Karaokê Várias Novinhas Descendo - Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=OEz-EN3NHo8;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;oC_vw3S60UI;Karaokê Beber Com Emergência - Jonas Esticado;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=oC_vw3S60UI;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;dkrC87vsi-w;Karaokê Chuveiro Ligado - Caninana Part. Wesley Safadão;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=dkrC87vsi-w;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;v1_nVqn_0WE;Karaokê Melhor Terminar - Jonas Esticado;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=v1_nVqn_0WE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;B18QN4ZggmM;Karaokê Ôh Novinha - Saia Rodada;CGQQAA;youtube-dl.exe https://www.youtube.com/watch?v=B18QN4ZggmM;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;DIWTMKT1D6M;Karaokê Senta e Relaxa - Wesley Safadão Part. Nathan Lokêta;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=DIWTMKT1D6M;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;zeyC5ehLpL0;Karaokê Solinho da Maldade - Màrcia Fellipe;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=zeyC5ehLpL0;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;43CZ2XFZtMg;Karaokê Doutorzinho - Junior Vianna;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=43CZ2XFZtMg;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;yI06Z0SFD44;Karaokê A Gente Brigou - Matheus Fernandes;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=yI06Z0SFD44;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;l0oHcOxuVfc;Karaokê Vaqueiro Boy - Tony Guerra e Jonas Esticado;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=l0oHcOxuVfc;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;vMNcvlt_zks;Karaokê Bum Bum Tam Tam - Xand Avião;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=vMNcvlt_zks;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;BKxOLFX7u7g;Karaokê Quem Bate Também Chora - Wesley Safadão;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=BKxOLFX7u7g;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;wmAYepx0xXU;Karaokê Um Centímetro - Jonas Esticado;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=wmAYepx0xXU;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;yNYt2Umrbco;Karaokê Faz o Sinalzinho da Amizade (Vai Toma) - Samyra Show;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=yNYt2Umrbco;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;vnmufuqaXe0;Karaokê Paralisou - Márcia Fellipe e MC Tocha;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=vnmufuqaXe0;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;3YPAgleAYdE;Karaokê Papa Capim Dos Meus Sonhos - Mano Walter;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=3YPAgleAYdE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;IkuQDA2zGBc;Karaokê A Lista - Aviões;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=IkuQDA2zGBc;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;3SkyHreu5qY;Karaokê Na Riqueza e Na Pobreza - Jads e Jadson;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=3SkyHreu5qY;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;JpXc6rzKhNo;Karaokê Linda, Gostosa e Solteira - Solange Almeida Part. Samyra Show;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=JpXc6rzKhNo;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;MRi-KpKCV3k;Karaokê Tô Pra Sacanagem - Jonas Esticado;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=MRi-KpKCV3k;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;EbBDi_HbOCE;Karaokê Sorte Que Cê Beija Bem - Wesley Safadão;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=EbBDi_HbOCE;
Ponto do Karaokê 2;UCRKCTVnBNVX9jDDNaFhPk1A;GWxOWcfoLw8;Karaokê Quem Viver Verá - Jonas Esticado;CJYBEAA;youtube-dl.exe https://www.youtube.com/watch?v=GWxOWcfoLw8;
